HGNC symbol,Gene stable ID
,ENSG00000290834
,ENSG00000305642
,ENSG00000261071
,ENSG00000305716
OR3A2,ENSG00000221882
,ENSG00000305770
TRIM2,ENSG00000109654
,ENSG00000272368
,ENSG00000305781
CERS5,ENSG00000139624
OR3A3,ENSG00000159961
,ENSG00000288883
ZNF200,ENSG00000010539
,ENSG00000308020
,ENSG00000290597
,ENSG00000308023
ZNF277-AS1,ENSG00000226851
,ENSG00000308026
C17orf114,ENSG00000262165
,ENSG00000293206
,ENSG00000293327
SSH2,ENSG00000141298
LINC02216,ENSG00000249551
MIR6090,ENSG00000276176
ETS1-AS1,ENSG00000254588
,ENSG00000305786
,ENSG00000248783
,ENSG00000305787
,ENSG00000305792
CD59,ENSG00000085063
,ENSG00000305795
,ENSG00000286324
,ENSG00000286738
,ENSG00000305799
,ENSG00000308041
,ENSG00000308052
,ENSG00000266941
,ENSG00000310108
,ENSG00000310110
,ENSG00000308056
NDUFA11,ENSG00000174886
,ENSG00000308070
,ENSG00000305809
,ENSG00000291151
,ENSG00000248475
,ENSG00000305811
,ENSG00000305815
,ENSG00000236347
,ENSG00000308146
,ENSG00000288916
,ENSG00000261036
,ENSG00000308227
CAPS,ENSG00000105519
,ENSG00000287471
,ENSG00000305894
,ENSG00000305905
LINC02525,ENSG00000230269
,ENSG00000290530
,ENSG00000305953
,ENSG00000233981
,ENSG00000306002
,ENSG00000306008
,ENSG00000289368
,ENSG00000308318
,ENSG00000308325
,ENSG00000308348
,ENSG00000251205
ZNF75A,ENSG00000162086
,ENSG00000306030
TPM4,ENSG00000167460
,ENSG00000306038
,ENSG00000235743
,ENSG00000308364
PPIC-AS1,ENSG00000249996
,ENSG00000308401
MAP3K5-AS1,ENSG00000234263
,ENSG00000308414
LINC02219,ENSG00000253787
,ENSG00000306063
,ENSG00000306067
,ENSG00000306087
DLG2,ENSG00000150672
,ENSG00000306090
PDLIM7-AS1,ENSG00000248996
FNDC1-AS1,ENSG00000233682
,ENSG00000308476
,ENSG00000308477
,ENSG00000308483
NMRAL1,ENSG00000153406
,ENSG00000306154
,ENSG00000289372
,ENSG00000263657
,ENSG00000265713
,ENSG00000308492
,ENSG00000252657
RPL9P30,ENSG00000240074
LIX1-AS1,ENSG00000251513
,ENSG00000263477
,ENSG00000239129
,ENSG00000264435
RNY4P13,ENSG00000207011
,ENSG00000253445
,ENSG00000267482
,ENSG00000265289
,ENSG00000266876
,ENSG00000306180
H2BN1,ENSG00000290320
ELOCP32,ENSG00000257465
,ENSG00000306196
,ENSG00000306207
,ENSG00000255686
,ENSG00000306225
KSR2,ENSG00000171435
LINC02196,ENSG00000250974
PAFAH1B1,ENSG00000007168
,ENSG00000306243
,ENSG00000306246
,ENSG00000243696
,ENSG00000306266
,ENSG00000310146
,ENSG00000310153
CAHM,ENSG00000270419
,ENSG00000310166
,ENSG00000308577
,ENSG00000273391
ITIH4-AS1,ENSG00000239799
,ENSG00000310203
MUSTN1,ENSG00000272573
,ENSG00000256071
,ENSG00000243018
ATP6V0E2-AS1,ENSG00000204934
,ENSG00000308592
CIT,ENSG00000122966
,ENSG00000308594
STIMATE-MUSTN1,ENSG00000248592
,ENSG00000308603
,ENSG00000289497
,ENSG00000276754
DNASE1,ENSG00000213918
,ENSG00000286076
LINC01626,ENSG00000223765
,ENSG00000287790
,ENSG00000287636
,ENSG00000286503
STIMATE,ENSG00000213533
,ENSG00000306302
,ENSG00000306306
,ENSG00000308617
,ENSG00000306319
,ENSG00000306330
,ENSG00000251487
,ENSG00000229282
,ENSG00000306344
,ENSG00000308622
,ENSG00000306351
,ENSG00000289198
,ENSG00000286826
MIR8064,ENSG00000275789
,ENSG00000279144
,ENSG00000271857
,ENSG00000289519
,ENSG00000308653
ITIH3,ENSG00000162267
,ENSG00000308660
,ENSG00000236366
,ENSG00000308684
,ENSG00000308689
,ENSG00000306377
,ENSG00000228793
,ENSG00000308692
,ENSG00000288786
,ENSG00000289003
,ENSG00000289534
,ENSG00000289272
,ENSG00000236664
API5P2,ENSG00000213962
SDHDP5,ENSG00000229744
RNU6-629P,ENSG00000206788
CYCTP,ENSG00000249909
,ENSG00000227241
RNU5E-9P,ENSG00000223096
ZSCAN32,ENSG00000140987
PDE11A,ENSG00000128655
TMEM131L,ENSG00000121210
,ENSG00000290116
LINC00174,ENSG00000179406
GAA,ENSG00000171298
HSH2D,ENSG00000196684
,ENSG00000306391
,ENSG00000306392
,ENSG00000306399
,ENSG00000306409
,ENSG00000308698
,ENSG00000306412
,ENSG00000306421
,ENSG00000308707
,ENSG00000308711
,ENSG00000287559
,ENSG00000308716
,ENSG00000306444
,ENSG00000288812
,ENSG00000275846
,ENSG00000249150
LINC02840,ENSG00000224893
FBXO38-DT,ENSG00000247199
TTC21A,ENSG00000168026
,ENSG00000306465
,ENSG00000306479
,ENSG00000306482
,ENSG00000293493
MEFV,ENSG00000103313
,ENSG00000310297
,ENSG00000310317
,ENSG00000310319
,ENSG00000289352
CIB3,ENSG00000141977
,ENSG00000308790
,ENSG00000287600
WSCD1,ENSG00000179314
,ENSG00000308840
,ENSG00000308869
,ENSG00000310326
MAGI2-AS3,ENSG00000234456
,ENSG00000308874
,ENSG00000308898
,ENSG00000231585
,ENSG00000308916
,ENSG00000308925
,ENSG00000308934
FAM32A,ENSG00000105058
,ENSG00000308939
,ENSG00000308944
LINC01023,ENSG00000272523
,ENSG00000308954
,ENSG00000270133
,ENSG00000289260
,ENSG00000308968
,ENSG00000308996
,ENSG00000309010
,ENSG00000309012
,ENSG00000287216
,ENSG00000300572
WDR45P1,ENSG00000248208
,ENSG00000250771
,ENSG00000309031
ALOXE3,ENSG00000179148
,ENSG00000309052
TLR2,ENSG00000137462
,ENSG00000309104
,ENSG00000267033
,ENSG00000275901
,ENSG00000309115
TAGAP-AS1,ENSG00000271913
AP1M1,ENSG00000072958
,ENSG00000309117
,ENSG00000249526
RNF175,ENSG00000145428
,ENSG00000309123
LINC02142,ENSG00000223597
OR7E55P,ENSG00000230655
CLTC,ENSG00000141367
EVA1CP5,ENSG00000244699
,ENSG00000242953
SNRPCP10,ENSG00000243794
RPS3AP15,ENSG00000244674
,ENSG00000288948
RN7SL767P,ENSG00000241529
,ENSG00000249309
USF3,ENSG00000176542
,ENSG00000277764
VAX2,ENSG00000116035
SFRP2,ENSG00000145423
,ENSG00000306494
,ENSG00000309134
,ENSG00000309135
PSD2-AS1,ENSG00000249131
,ENSG00000306505
NAA50,ENSG00000121579
,ENSG00000285492
ATP6V1B1,ENSG00000116039
LNCPRESS1,ENSG00000232301
LINC02148,ENSG00000250427
LINC02997,ENSG00000249364
,ENSG00000310396
,ENSG00000224478
EMSLR,ENSG00000232445
SLX4,ENSG00000188827
CYP51A1-AS1,ENSG00000188693
,ENSG00000234273
,ENSG00000306564
,ENSG00000306577
,ENSG00000225096
,ENSG00000310458
TYK2,ENSG00000105397
,ENSG00000231951
,ENSG00000228554
LINC00265,ENSG00000188185
DBTP1,ENSG00000239280
,ENSG00000242659
GRAMD1C,ENSG00000178075
,ENSG00000260277
,ENSG00000301964
SDR42E2,ENSG00000183921
LINC02123,ENSG00000250668
,ENSG00000303116
,ENSG00000258881
,ENSG00000309150
,ENSG00000309715
,ENSG00000309157
,ENSG00000305959
ATP6V1B1-AS1,ENSG00000239322
,ENSG00000303557
RPUSD1,ENSG00000007376
,ENSG00000295425
ELOCP21,ENSG00000226186
,ENSG00000306614
,ENSG00000309158
SMURF1,ENSG00000198742
RN7SL160P,ENSG00000241159
,ENSG00000276687
LINC02242,ENSG00000249736
ANKRD53,ENSG00000144031
,ENSG00000306628
,ENSG00000271737
,ENSG00000309178
,ENSG00000249186
,ENSG00000306660
,ENSG00000306682
,ENSG00000306704
SETD1B,ENSG00000139718
PURPL,ENSG00000250337
,ENSG00000306710
,ENSG00000306719
,ENSG00000306728
,ENSG00000306751
,ENSG00000260273
LINC02542,ENSG00000226453
HPD,ENSG00000158104
NAGK,ENSG00000124357
,ENSG00000306836
LINC02539,ENSG00000234956
RPS10P4,ENSG00000240776
CTDNEP1P1,ENSG00000241889
,ENSG00000297001
,ENSG00000273407
,ENSG00000308518
IMPDH2,ENSG00000178035
OR2AE1,ENSG00000244623
,ENSG00000306892
LINC03004,ENSG00000230533
,ENSG00000237640
CHTF18,ENSG00000127586
,ENSG00000199711
,ENSG00000222966
AZGP1,ENSG00000160862
,ENSG00000287493
PSMD9,ENSG00000110801
,ENSG00000286921
AZGP1P1,ENSG00000214313
LINC03005,ENSG00000306913
,ENSG00000306931
,ENSG00000306948
,ENSG00000306953
,ENSG00000306972
,ENSG00000303669
,ENSG00000306991
,ENSG00000286923
,ENSG00000307014
,ENSG00000307068
,ENSG00000286691
,ENSG00000307095
GADD45B,ENSG00000099860
,ENSG00000307100
,ENSG00000225752
,ENSG00000307105
FKBP14-AS1,ENSG00000227014
,ENSG00000307123
,ENSG00000307138
MCEE,ENSG00000124370
LINC01556,ENSG00000204709
PLEKHA8,ENSG00000106086
,ENSG00000307153
,ENSG00000307179
,ENSG00000307217
FILNC1,ENSG00000231426
,ENSG00000288065
LINC01194,ENSG00000248131
,ENSG00000233870
,ENSG00000256950
SMPD4,ENSG00000136699
RNU6-993P,ENSG00000252962
,ENSG00000283389
KIR3DL2,ENSG00000240403
RNU7-170P,ENSG00000239082
CFAP251,ENSG00000158023
,ENSG00000309191
,ENSG00000293110
,ENSG00000309195
,ENSG00000309199
GNG13,ENSG00000127588
,ENSG00000309201
,ENSG00000309222
SLFN12,ENSG00000172123
,ENSG00000309223
,ENSG00000290315
LINC01019,ENSG00000248118
,ENSG00000278434
C16orf96,ENSG00000205832
QRICH1,ENSG00000198218
,ENSG00000261789
,ENSG00000288967
SUB1P3,ENSG00000261612
LINC02162,ENSG00000249830
UBALD1,ENSG00000153443
SLFN12L,ENSG00000205045
,ENSG00000309248
,ENSG00000309259
,ENSG00000309261
ACSL6-AS1,ENSG00000223548
RN7SL774P,ENSG00000263882
,ENSG00000309271
SPNS3,ENSG00000182557
,ENSG00000248949
,ENSG00000309288
,ENSG00000309295
,ENSG00000255856
LINC01377,ENSG00000249808
BCL7A,ENSG00000110987
EXPH5,ENSG00000110723
,ENSG00000309332
,ENSG00000309369
,ENSG00000309402
MGRN1,ENSG00000102858
CHD1-DT,ENSG00000248489
,ENSG00000293140
,ENSG00000307256
MLXIP,ENSG00000175727
,ENSG00000307268
,ENSG00000269292
,ENSG00000309416
TP53,ENSG00000141510
,ENSG00000269487
,ENSG00000287626
,ENSG00000309430
PTGIR,ENSG00000160013
,ENSG00000231519
,ENSG00000248469
,ENSG00000283618
,ENSG00000286847
MTURN,ENSG00000180354
,ENSG00000307274
,ENSG00000309437
,ENSG00000230751
,ENSG00000309445
,ENSG00000251660
LINC02829,ENSG00000229274
LINC01949,ENSG00000288569
,ENSG00000227017
POGLUT3,ENSG00000178202
COX16P1,ENSG00000268747
RPS27P16,ENSG00000225907
,ENSG00000303960
ZNF708,ENSG00000182141
,ENSG00000250697
,ENSG00000308855
,ENSG00000303436
,ENSG00000307282
,ENSG00000294998
,ENSG00000307289
,ENSG00000307291
,ENSG00000295018
LINC02828,ENSG00000224164
,ENSG00000302810
,ENSG00000231098
,ENSG00000308856
VN1R83P,ENSG00000268521
BNIP3P25,ENSG00000268322
,ENSG00000229177
,ENSG00000309532
ZNF738,ENSG00000172687
,ENSG00000289601
,ENSG00000309746
RNU6-92P,ENSG00000272393
,ENSG00000307299
ST13P7,ENSG00000237821
,ENSG00000272277
EXOC4,ENSG00000131558
,ENSG00000307310
PACRG-AS2,ENSG00000225437
,ENSG00000215022
ZNF283,ENSG00000167637
,ENSG00000307372
POLA2,ENSG00000014138
,ENSG00000307393
,ENSG00000286805
,ENSG00000234147
KRBOX1,ENSG00000240747
,ENSG00000249102
DENR,ENSG00000139726
,ENSG00000309567
,ENSG00000309569
,ENSG00000309585
,ENSG00000309601
,ENSG00000309607
CCDC190,ENSG00000185860
,ENSG00000309632
ZNF404,ENSG00000176222
,ENSG00000290317
,ENSG00000309642
,ENSG00000309693
,ENSG00000278917
,ENSG00000267058
DMXL1-DT,ENSG00000249494
,ENSG00000286613
ZNF45,ENSG00000124459
PIK3R3,ENSG00000117461
NDST1-AS1,ENSG00000254333
,ENSG00000289629
,ENSG00000309729
HDAC2-AS2,ENSG00000228624
ZBTB11,ENSG00000066422
,ENSG00000309738
ZCCHC8,ENSG00000033030
,ENSG00000309743
,ENSG00000309750
,ENSG00000309751
,ENSG00000250576
LINC02198,ENSG00000249352
ZNF221,ENSG00000159905
ZNF155,ENSG00000204920
P3R3URF-PIK3R3,ENSG00000278139
,ENSG00000226957
ZBTB20,ENSG00000181722
COX7BP4,ENSG00000233114
,ENSG00000309762
TSPAN1,ENSG00000117472
,ENSG00000309769
,ENSG00000250066
,ENSG00000309809
,ENSG00000309830
ACAD10,ENSG00000111271
,ENSG00000309850
LINC01962,ENSG00000248473
,ENSG00000251574
,ENSG00000277806
,ENSG00000278492
MPZL3,ENSG00000160588
ZNF230-DT,ENSG00000266921
,ENSG00000310291
,ENSG00000307447
,ENSG00000308961
,ENSG00000307467
,ENSG00000301874
,ENSG00000307482
,ENSG00000307981
,ENSG00000307486
,ENSG00000293690
,ENSG00000307512
ZNF230,ENSG00000159882
,ENSG00000235399
,ENSG00000306309
,ENSG00000272209
,ENSG00000300224
,ENSG00000224658
,ENSG00000301288
,ENSG00000301300
,ENSG00000273151
ADAP1,ENSG00000105963
P3R3URF,ENSG00000250719
LDHC,ENSG00000166796
LURAP1,ENSG00000171357
,ENSG00000307549
,ENSG00000284823
ZNF222-DT,ENSG00000267144
RAD54L,ENSG00000085999
ZNF222,ENSG00000159885
GPX1,ENSG00000233276
LINC00604,ENSG00000250585
SCGB2B2,ENSG00000205209
,ENSG00000309906
,ENSG00000309921
EDIL3-DT,ENSG00000250320
,ENSG00000285694
ZNF30-AS1,ENSG00000270876
,ENSG00000290318
,ENSG00000307576
,ENSG00000271032
,ENSG00000271366
MTND5P15,ENSG00000231888
MYADM,ENSG00000179820
,ENSG00000307590
,ENSG00000201343
RNU6-681P,ENSG00000200882
ASS1P7,ENSG00000236893
RN7SKP52,ENSG00000252028
LINC02533,ENSG00000260239
TBL1XR1,ENSG00000177565
,ENSG00000309959
,ENSG00000309984
,ENSG00000310001
,ENSG00000310020
RN7SL850P,ENSG00000263955
,ENSG00000261442
,ENSG00000310021
,ENSG00000278700
,ENSG00000310038
MIR6769A,ENSG00000276641
,ENSG00000310085
NUDT16L1,ENSG00000168101
,ENSG00000310125
,ENSG00000310132
,ENSG00000248973
,ENSG00000307593
ANKS3,ENSG00000168096
SEC1P,ENSG00000232871
NFIC,ENSG00000141905
,ENSG00000226571
,ENSG00000257767
ALDH2,ENSG00000111275
,ENSG00000289250
,ENSG00000248736
RNU6-137P,ENSG00000200550
HAAO,ENSG00000162882
,ENSG00000289499
LDHA,ENSG00000134333
,ENSG00000310143
,ENSG00000307615
OSMR-DT,ENSG00000249740
POMGNT1,ENSG00000085998
,ENSG00000307626
,ENSG00000307634
,ENSG00000307643
,ENSG00000307665
,ENSG00000307671
ZNF451-AS1,ENSG00000226803
FTOP1,ENSG00000226491
CHORDC1P1,ENSG00000232202
OXER1,ENSG00000162881
,ENSG00000292259
,ENSG00000235653
ARID2,ENSG00000189079
,ENSG00000289013
,ENSG00000285898
,ENSG00000231331
,ENSG00000232594
,ENSG00000233105
,ENSG00000224585
,ENSG00000233447
,ENSG00000235186
RN7SL575P,ENSG00000277591
MAL,ENSG00000172005
,ENSG00000307681
,ENSG00000307695
,ENSG00000307717
,ENSG00000307732
DNAH8-AS1,ENSG00000231150
,ENSG00000307751
,ENSG00000307789
,ENSG00000307801
BVES-AS1,ENSG00000203808
ZNF2,ENSG00000275111
,ENSG00000251371
,ENSG00000310176
,ENSG00000249941
COX19,ENSG00000240230
,ENSG00000280103
,ENSG00000310199
,ENSG00000279599
SMIM24,ENSG00000095932
LINC02114,ENSG00000249521
,ENSG00000288758
,ENSG00000249881
,ENSG00000310234
SMIM44,ENSG00000284638
,ENSG00000310256
,ENSG00000269807
,ENSG00000269318
,ENSG00000267980
,ENSG00000310258
,ENSG00000267255
,ENSG00000310288
,ENSG00000267030
SLC2AXP1,ENSG00000275768
,ENSG00000267769
CYP2W1,ENSG00000073067
,ENSG00000288912
,ENSG00000266994
SEMA6B,ENSG00000167680
PROM2,ENSG00000155066
,ENSG00000286062
DNAAF8,ENSG00000166246
TMTC1,ENSG00000133687
,ENSG00000251680
,ENSG00000310358
,ENSG00000250453
C7orf50,ENSG00000146540
ZNF500,ENSG00000103199
,ENSG00000229178
SDHAP2,ENSG00000215837
,ENSG00000310377
MIR570,ENSG00000207650
SMBD1P,ENSG00000283426
MUC20,ENSG00000176945
LINC02109,ENSG00000259786
,ENSG00000307808
OR10H5,ENSG00000172519
,ENSG00000276096
,ENSG00000307816
SEPTIN12,ENSG00000140623
CYP4F2,ENSG00000186115
MUC4,ENSG00000145113
,ENSG00000270828
,ENSG00000307823
,ENSG00000307828
,ENSG00000307837
MIR339,ENSG00000199023
,ENSG00000225146
,ENSG00000307841
,ENSG00000288551
GPR146,ENSG00000164849
LDHAL6CP,ENSG00000250517
,ENSG00000310420
,ENSG00000307849
,ENSG00000293081
,ENSG00000310427
,ENSG00000307858
,ENSG00000258230
,ENSG00000310451
,ENSG00000293094
,ENSG00000251293
MKRN9P,ENSG00000258128
,ENSG00000307859
LINC01020,ENSG00000215231
SLC9A7P1,ENSG00000227825
RPL13P5,ENSG00000240370
,ENSG00000257607
,ENSG00000293161
,ENSG00000307877
,ENSG00000224079
,ENSG00000307896
,ENSG00000226291
,ENSG00000307907
,ENSG00000307913
GPER1,ENSG00000164850
,ENSG00000307919
,ENSG00000213970
,ENSG00000307923
,ENSG00000258679
,ENSG00000307971
,ENSG00000293169
,ENSG00000230309
,ENSG00000240399
RPSAP52,ENSG00000241749
RPL22P19,ENSG00000241129
,ENSG00000293207
KRT19P2,ENSG00000216306
,ENSG00000293230
,ENSG00000197376
HTR7P1,ENSG00000183935
ZFAND2A,ENSG00000178381
,ENSG00000257129
KDM4B,ENSG00000127663
PHB1P19,ENSG00000257246
,ENSG00000293248
,ENSG00000308036
RPL30P11,ENSG00000244573
,ENSG00000249776
,ENSG00000308037
,ENSG00000243024
FABP7P2,ENSG00000235129
,ENSG00000285952
PGAM1P5,ENSG00000257150
,ENSG00000308061
TAS2R12P,ENSG00000256682
FAHD2A,ENSG00000115042
,ENSG00000308087
CBX3P4,ENSG00000256030
SMIM22,ENSG00000267795
,ENSG00000291193
,ENSG00000256552
PLEKHA8P1,ENSG00000134297
,ENSG00000308128
,ENSG00000256984
LINC01615,ENSG00000223485
RPS27P25,ENSG00000239881
,ENSG00000257943
SLC26A10P,ENSG00000135502
TNNT3,ENSG00000130595
,ENSG00000250049
ZFAND2A-DT,ENSG00000229043
OR9K1P,ENSG00000196534
,ENSG00000255669
CLECL1P,ENSG00000184293
TMEM198B,ENSG00000182796
,ENSG00000308153
BTBD9-AS1,ENSG00000226533
,ENSG00000290040
,ENSG00000290047
MRPS18CP4,ENSG00000255763
RNU6-491P,ENSG00000251908
,ENSG00000288744
AK4P3,ENSG00000233381
UNCX,ENSG00000164853
,ENSG00000308175
,ENSG00000267077
,ENSG00000308177
DIABLO,ENSG00000184047
ROGDI,ENSG00000067836
,ENSG00000308187
,ENSG00000308190
,ENSG00000233082
,ENSG00000227598
,ENSG00000305758
,ENSG00000305742
,ENSG00000308201
,ENSG00000290025
,ENSG00000226193
,ENSG00000308215
,ENSG00000308216
GTF3C2,ENSG00000115207
,ENSG00000290106
,ENSG00000309576
,ENSG00000300068
LINC03072,ENSG00000273270
,ENSG00000227386
,ENSG00000310480
LINC03007,ENSG00000223561
,ENSG00000308223
CARMN,ENSG00000249669
,ENSG00000308234
,ENSG00000308240
,ENSG00000308245
,ENSG00000308251
,ENSG00000308254
,ENSG00000308271
,ENSG00000308346
,ENSG00000287189
,ENSG00000308351
,ENSG00000308355
,ENSG00000280511
TRAF3IP2-AS1,ENSG00000231889
PTPRS-AS1,ENSG00000267550
CDC37,ENSG00000105401
RN7SL832P,ENSG00000243819
,ENSG00000277446
ATP6V1C2,ENSG00000143882
GLYR1,ENSG00000140632
BLZF1,ENSG00000117475
,ENSG00000286725
,ENSG00000308392
,ENSG00000308418
,ENSG00000308422
,ENSG00000288860
,ENSG00000284934
HEY2-AS1,ENSG00000237742
MIR1181,ENSG00000284268
CEBPA-DT,ENSG00000267296
,ENSG00000290966
,ENSG00000267130
,ENSG00000253865
HSPA8P5,ENSG00000256356
,ENSG00000284430
CCDC181,ENSG00000117477
,ENSG00000242444
,ENSG00000239622
,ENSG00000290063
,ENSG00000267698
,ENSG00000287096
,ENSG00000293166
,ENSG00000293244
,ENSG00000226249
,ENSG00000258072
,ENSG00000306533
HTR7P1,ENSG00000293237
,ENSG00000288088
,ENSG00000306686
RNU7-138P,ENSG00000239053
,ENSG00000290600
,ENSG00000272275
GPRC5A,ENSG00000013588
,ENSG00000268055
,ENSG00000310501
PDIA6,ENSG00000143870
,ENSG00000293779
,ENSG00000250240
,ENSG00000308468
,ENSG00000272473
LINC02523,ENSG00000224506
,ENSG00000298433
,ENSG00000298360
,ENSG00000219410
RPL30P12,ENSG00000240631
TMEM263,ENSG00000151135
,ENSG00000231397
,ENSG00000298412
NPM1P12,ENSG00000215311
,ENSG00000308506
,ENSG00000298381
SLC19A2,ENSG00000117479
,ENSG00000308521
,ENSG00000228151
,ENSG00000308524
,ENSG00000306692
,ENSG00000289359
ZNF398,ENSG00000197024
LINC01836,ENSG00000267530
,ENSG00000301420
,ENSG00000308546
,ENSG00000309580
,ENSG00000289178
,ENSG00000298799
,ENSG00000294423
,ENSG00000294445
,ENSG00000272021
,ENSG00000256100
LINC01554,ENSG00000236882
,ENSG00000294079
SF1,ENSG00000168066
,ENSG00000290073
,ENSG00000294115
,ENSG00000294172
,ENSG00000234604
,ENSG00000308553
,ENSG00000267509
,ENSG00000308559
F5,ENSG00000198734
MTERF2,ENSG00000120832
,ENSG00000308578
,ENSG00000239719
,ENSG00000308611
BSG-AS1,ENSG00000267751
,ENSG00000275056
ZNF282,ENSG00000170265
,ENSG00000308630
LINC02861,ENSG00000262185
,ENSG00000308637
MIR548A1HG,ENSG00000283408
ADCY9,ENSG00000162104
,ENSG00000250362
,ENSG00000294288
DM1-AS,ENSG00000267395
CRY1,ENSG00000008405
,ENSG00000308648
TRIM31-AS1,ENSG00000231226
,ENSG00000289254
ELL2,ENSG00000118985
,ENSG00000294383
,ENSG00000308666
,ENSG00000294386
LIN28B-AS1,ENSG00000203809
,ENSG00000294388
PALMD,ENSG00000099260
BICRA-AS2,ENSG00000277383
,ENSG00000267262
,ENSG00000294431
,ENSG00000287526
,ENSG00000308685
,ENSG00000308693
ZNF561-AS1,ENSG00000267106
,ENSG00000290011
,ENSG00000308721
ZNF212,ENSG00000170260
,ENSG00000308723
,ENSG00000308738
,ENSG00000308753
,ENSG00000308754
,ENSG00000308762
DST-AS1,ENSG00000231441
CAST,ENSG00000153113
,ENSG00000237312
HMGB3P10,ENSG00000223656
STUM,ENSG00000203685
,ENSG00000308813
,ENSG00000286760
,ENSG00000294558
ZNF783,ENSG00000204946
ANO2,ENSG00000047617
FCGR2C,ENSG00000244682
,ENSG00000308835
,ENSG00000268296
,ENSG00000308852
,ENSG00000308865
,ENSG00000290584
LIMASI,ENSG00000266978
,ENSG00000263159
,ENSG00000308880
,ENSG00000310517
,ENSG00000308890
DAAM2-AS1,ENSG00000235033
NAA60,ENSG00000122390
,ENSG00000294616
,ENSG00000260500
ICAM4-AS1,ENSG00000267607
,ENSG00000294647
,ENSG00000271664
,ENSG00000308914
,ENSG00000244560
,ENSG00000286498
,ENSG00000294658
,ENSG00000308921
,ENSG00000294667
,ENSG00000291213
,ENSG00000287397
,ENSG00000294668
,ENSG00000289842
,ENSG00000294674
GON4L,ENSG00000116580
DLG4,ENSG00000132535
,ENSG00000308943
,ENSG00000294696
,ENSG00000308957
,ENSG00000294785
,ENSG00000308965
,ENSG00000269802
PSG8-AS1,ENSG00000225877
,ENSG00000308978
,ENSG00000308986
,ENSG00000294932
UPK1A-AS1,ENSG00000226510
DSP-AS1,ENSG00000261189
,ENSG00000295047
,ENSG00000267063
,ENSG00000295169
,ENSG00000295195
RNU7-176P,ENSG00000238962
,ENSG00000225879
,ENSG00000293554
,ENSG00000270488
,ENSG00000269842
,ENSG00000288623
,ENSG00000285133
NOL10,ENSG00000115761
ACVRL1,ENSG00000139567
,ENSG00000295209
,ENSG00000267760
,ENSG00000309018
,ENSG00000309021
,ENSG00000295248
,ENSG00000268199
MMD2,ENSG00000136297
,ENSG00000309022
SMIM41,ENSG00000284791
KCNQ5-AS1,ENSG00000229154
,ENSG00000269399
PKP2,ENSG00000057294
,ENSG00000269543
ZNF529-AS1,ENSG00000233527
UFL1-AS1,ENSG00000233797
,ENSG00000295125
,ENSG00000287877
RNF216P1,ENSG00000196204
RN7SKP195,ENSG00000252396
LINC02965,ENSG00000269086
MIR4428,ENSG00000266262
,ENSG00000252290
,ENSG00000281741
CUX2,ENSG00000111249
RNVU1-4,ENSG00000277610
,ENSG00000273516
,ENSG00000275296
PPIAL4A,ENSG00000263353
PPCS,ENSG00000127125
,ENSG00000309039
,ENSG00000309055
,ENSG00000289257
,ENSG00000309063
,ENSG00000309066
,ENSG00000309080
LINC01838,ENSG00000269037
,ENSG00000225173
RPS3AP11,ENSG00000230116
TMSB4XP1,ENSG00000236876
RNU6-536P,ENSG00000200254
,ENSG00000236180
PPIAL4C,ENSG00000288867
,ENSG00000295482
PPIAL4D,ENSG00000289549
,ENSG00000233365
,ENSG00000295487
PPIAL4E,ENSG00000271567
,ENSG00000295494
PPIAL4F,ENSG00000279782
,ENSG00000295512
PPIAL4G,ENSG00000236334
PPIAL4H,ENSG00000270339
,ENSG00000309148
,ENSG00000291235
,ENSG00000309166
RBAKDN,ENSG00000273313
,ENSG00000309204
,ENSG00000309209
,ENSG00000291037
MIR6760,ENSG00000273700
,ENSG00000309224
RNA5SP373,ENSG00000253080
,ENSG00000286885
PHETA1,ENSG00000198324
,ENSG00000268650
CSDE1,ENSG00000009307
PRR15-DT,ENSG00000223813
,ENSG00000295554
NLRX1,ENSG00000160703
,ENSG00000295565
,ENSG00000295575
,ENSG00000295582
PIN1-DT,ENSG00000267289
HSPA8P14,ENSG00000257539
,ENSG00000309252
,ENSG00000285838
,ENSG00000295636
,ENSG00000291130
CCDC63,ENSG00000173093
,ENSG00000262312
,ENSG00000309260
CLUAP1,ENSG00000103351
,ENSG00000309275
NLGN1,ENSG00000169760
,ENSG00000309285
,ENSG00000289312
,ENSG00000309291
,ENSG00000309301
,ENSG00000309302
,ENSG00000309305
,ENSG00000309307
,ENSG00000309325
,ENSG00000309337
LINC02535,ENSG00000234155
,ENSG00000309350
MYL2,ENSG00000111245
,ENSG00000309356
DTWD1P1,ENSG00000214280
,ENSG00000309364
RN7SKP124,ENSG00000201600
,ENSG00000279529
RN7SL724P,ENSG00000244692
,ENSG00000309382
,ENSG00000261763
TRMT112P5,ENSG00000250161
C3P1,ENSG00000291164
NMNAT3,ENSG00000163864
,ENSG00000309384
GCC2,ENSG00000135968
,ENSG00000289863
,ENSG00000306519
,ENSG00000233942
,ENSG00000309391
,ENSG00000309400
LINC01600,ENSG00000164385
TRAP1,ENSG00000126602
PON2,ENSG00000105854
,ENSG00000309429
FOXCUT,ENSG00000280916
LINC02521,ENSG00000228718
MS4A8,ENSG00000166959
,ENSG00000295826
,ENSG00000267345
,ENSG00000267688
,ENSG00000309453
,ENSG00000309466
,ENSG00000295841
,ENSG00000309467
FAM138F,ENSG00000282591
